chr	start	end	value1
NC_002505.1	2429001	2430000	0
NC_002505.1	2430001	2431000	0
NC_002505.1	2431001	2432000	0.357
NC_002505.1	2432001	2433000	0
NC_002505.1	2433001	2434000	0
NC_002505.1	2434001	2435000	0
NC_002505.1	2435001	2436000	0
NC_002505.1	2436001	2437000	0
NC_002505.1	2437001	2438000	0
NC_002505.1	2438001	2439000	0
NC_002505.1	2439001	2440000	0
NC_002505.1	2440001	2441000	0
NC_002505.1	2441001	2442000	0
NC_002505.1	2442001	2443000	0
NC_002505.1	2443001	2444000	0
NC_002505.1	2444001	2445000	0
NC_002505.1	2445001	2446000	0
NC_002505.1	2446001	2447000	0
NC_002505.1	2447001	2448000	0
NC_002505.1	2448001	2449000	0
NC_002505.1	2449001	2450000	0
NC_002505.1	2450001	2451000	0
NC_002505.1	2451001	2452000	0
NC_002505.1	2452001	2453000	0
NC_002505.1	2453001	2454000	0
NC_002505.1	2454001	2455000	0
NC_002505.1	2455001	2456000	0
NC_002505.1	2456001	2457000	0
NC_002505.1	2457001	2458000	0
NC_002505.1	2458001	2459000	0
NC_002505.1	2459001	2460000	0
NC_002505.1	2460001	2461000	0
NC_002505.1	2461001	2462000	0
NC_002505.1	2462001	2463000	0
NC_002505.1	2463001	2464000	0
NC_002505.1	2464001	2465000	0
NC_002505.1	2465001	2466000	0
NC_002505.1	2466001	2467000	0
NC_002505.1	2467001	2468000	0
NC_002505.1	2468001	2469000	0
NC_002505.1	2469001	2470000	0
NC_002505.1	2470001	2471000	0
NC_002505.1	2471001	2472000	0
NC_002505.1	2472001	2473000	0
NC_002505.1	2473001	2474000	0.286
NC_002505.1	2474001	2475000	0.068
NC_002505.1	2475001	2476000	0
NC_002505.1	2476001	2477000	0
NC_002505.1	2477001	2478000	0
NC_002505.1	2478001	2479000	0
NC_002505.1	2479001	2480000	0
NC_002505.1	2480001	2481000	0
NC_002505.1	2481001	2482000	0
NC_002505.1	2482001	2483000	0
NC_002505.1	2483001	2484000	0.181
NC_002505.1	2484001	2485000	1.437
NC_002505.1	2485001	2486000	0
NC_002505.1	2486001	2487000	0
NC_002505.1	2487001	2488000	0
NC_002505.1	2488001	2489000	0
NC_002505.1	2489001	2490000	0
NC_002505.1	2490001	2491000	0
NC_002505.1	2491001	2492000	0
NC_002505.1	2492001	2493000	0
NC_002505.1	2493001	2494000	0
NC_002505.1	2494001	2495000	0
NC_002505.1	2495001	2496000	0
NC_002505.1	2496001	2497000	0
NC_002505.1	2497001	2498000	0
NC_002505.1	2498001	2499000	0
NC_002505.1	2499001	2500000	0
NC_002505.1	2500001	2501000	0
NC_002505.1	2501001	2502000	0
NC_002505.1	2502001	2503000	0
NC_002505.1	2503001	2504000	0
NC_002505.1	2504001	2505000	0
NC_002505.1	2505001	2506000	0
NC_002505.1	2506001	2507000	0
NC_002505.1	2507001	2508000	0
NC_002505.1	2508001	2509000	0
NC_002505.1	2509001	2510000	0
NC_002505.1	2510001	2511000	0
NC_002505.1	2511001	2512000	0
NC_002505.1	2512001	2513000	0
NC_002505.1	2513001	2514000	0
NC_002505.1	2514001	2515000	0
NC_002505.1	2515001	2516000	0
NC_002505.1	2516001	2517000	0
NC_002505.1	2517001	2518000	0
NC_002505.1	2518001	2519000	0
NC_002505.1	2519001	2520000	0
NC_002505.1	2520001	2521000	0
NC_002505.1	2521001	2522000	0.23
NC_002505.1	2522001	2523000	0
NC_002505.1	2523001	2524000	0
NC_002505.1	2524001	2525000	0
NC_002505.1	2525001	2526000	0
NC_002505.1	2526001	2527000	0
NC_002505.1	2527001	2528000	0
NC_002505.1	2528001	2529000	0
NC_002505.1	2529001	2530000	0
NC_002505.1	2530001	2531000	0.39
NC_002505.1	2531001	2532000	0.57
NC_002505.1	2532001	2533000	0
NC_002505.1	2533001	2534000	0
NC_002505.1	2534001	2535000	0
NC_002505.1	2535001	2536000	0
NC_002505.1	2536001	2537000	0
NC_002505.1	2537001	2538000	0
NC_002505.1	2538001	2539000	0
NC_002505.1	2539001	2540000	0
NC_002505.1	2540001	2541000	0
NC_002505.1	2541001	2542000	0
NC_002505.1	2542001	2543000	0
NC_002505.1	2543001	2544000	0
NC_002505.1	2544001	2545000	0
NC_002505.1	2545001	2546000	0
NC_002505.1	2546001	2547000	0
NC_002505.1	2547001	2548000	0
NC_002505.1	2548001	2549000	0
NC_002505.1	2549001	2550000	0
NC_002505.1	2550001	2551000	0
NC_002505.1	2551001	2552000	0
NC_002505.1	2552001	2553000	0
NC_002505.1	2553001	2554000	0
NC_002505.1	2554001	2555000	0
NC_002505.1	2555001	2556000	0
NC_002505.1	2556001	2557000	0
NC_002505.1	2557001	2558000	0
NC_002505.1	2558001	2559000	0.462
NC_002505.1	2559001	2560000	1.917
NC_002505.1	2560001	2561000	0.068
NC_002505.1	2561001	2562000	0
NC_002505.1	2562001	2563000	0
NC_002505.1	2563001	2564000	0
NC_002505.1	2564001	2565000	0
NC_002505.1	2565001	2566000	0
NC_002505.1	2566001	2567000	0
NC_002505.1	2567001	2568000	0
NC_002505.1	2568001	2569000	0
NC_002505.1	2569001	2570000	0
NC_002505.1	2570001	2571000	0
NC_002505.1	2571001	2572000	0
NC_002505.1	2572001	2573000	0
NC_002505.1	2573001	2574000	0
NC_002505.1	2574001	2575000	0
NC_002505.1	2575001	2576000	0
NC_002505.1	2576001	2577000	0
NC_002505.1	2577001	2578000	0
NC_002505.1	2578001	2579000	0
NC_002505.1	2579001	2580000	0
NC_002505.1	2580001	2581000	0
NC_002505.1	2581001	2582000	0
NC_002505.1	2582001	2583000	0
NC_002505.1	2583001	2584000	0
NC_002505.1	2584001	2585000	0
NC_002505.1	2585001	2586000	0
NC_002505.1	2586001	2587000	0
NC_002505.1	2587001	2588000	0
NC_002505.1	2588001	2589000	0
NC_002505.1	2589001	2590000	0
NC_002505.1	2590001	2591000	0
NC_002505.1	2591001	2592000	0
NC_002505.1	2592001	2593000	0
NC_002505.1	2593001	2594000	0
NC_002505.1	2594001	2595000	0
NC_002505.1	2595001	2596000	0
NC_002505.1	2596001	2597000	0
NC_002505.1	2597001	2598000	0
NC_002505.1	2598001	2599000	0
NC_002505.1	2599001	2600000	0
NC_002505.1	2600001	2601000	0
NC_002505.1	2601001	2602000	0
NC_002505.1	2602001	2603000	0
NC_002505.1	2603001	2604000	0
NC_002505.1	2604001	2605000	0
NC_002505.1	2605001	2606000	0
NC_002505.1	2606001	2607000	0
NC_002505.1	2607001	2608000	0
NC_002505.1	2608001	2609000	0
NC_002505.1	2609001	2610000	0
NC_002505.1	2610001	2611000	0
NC_002505.1	2611001	2612000	0
NC_002505.1	2612001	2613000	0
NC_002505.1	2613001	2614000	0
NC_002505.1	2614001	2615000	0
NC_002505.1	2615001	2616000	0
NC_002505.1	2616001	2617000	0
NC_002505.1	2617001	2618000	0.328
NC_002505.1	2618001	2619000	0
NC_002505.1	2619001	2620000	0
NC_002505.1	2620001	2621000	0
NC_002505.1	2621001	2622000	0
NC_002505.1	2622001	2623000	0
NC_002505.1	2623001	2624000	0
NC_002505.1	2624001	2625000	0
NC_002505.1	2625001	2626000	0
NC_002505.1	2626001	2627000	0
NC_002505.1	2627001	2628000	0
NC_002505.1	2628001	2629000	0
NC_002505.1	2629001	2630000	0
NC_002505.1	2630001	2631000	0
NC_002505.1	2631001	2632000	0
NC_002505.1	2632001	2633000	0
NC_002505.1	2633001	2634000	0
NC_002505.1	2634001	2635000	0
NC_002505.1	2635001	2636000	0
NC_002505.1	2636001	2637000	0
NC_002505.1	2637001	2638000	0
NC_002505.1	2638001	2639000	0
NC_002505.1	2639001	2640000	0
NC_002505.1	2640001	2641000	0
NC_002505.1	2641001	2642000	0
NC_002505.1	2642001	2643000	0
NC_002505.1	2643001	2644000	0
NC_002505.1	2644001	2645000	0
NC_002505.1	2645001	2646000	0
NC_002505.1	2646001	2647000	0
NC_002505.1	2647001	2648000	0
NC_002505.1	2648001	2649000	0
NC_002505.1	2649001	2650000	0
NC_002505.1	2650001	2651000	0
NC_002505.1	2651001	2652000	0
NC_002505.1	2652001	2653000	0
NC_002505.1	2653001	2654000	0
NC_002505.1	2654001	2655000	0
NC_002505.1	2655001	2656000	0
NC_002505.1	2656001	2657000	0
NC_002505.1	2657001	2658000	0
NC_002505.1	2658001	2659000	0
NC_002505.1	2659001	2660000	0
NC_002505.1	2660001	2661000	0
NC_002505.1	2661001	2662000	0
NC_002505.1	2662001	2663000	0
NC_002505.1	2663001	2664000	0
NC_002505.1	2664001	2665000	0
NC_002505.1	2665001	2666000	0
NC_002505.1	2666001	2667000	0
NC_002505.1	2667001	2668000	0
NC_002505.1	2668001	2669000	0
NC_002505.1	2669001	2670000	0
NC_002505.1	2670001	2671000	0
NC_002505.1	2671001	2672000	0
NC_002505.1	2672001	2673000	0
NC_002505.1	2673001	2674000	0
NC_002505.1	2674001	2675000	0
NC_002505.1	2675001	2676000	0
NC_002505.1	2676001	2677000	0
NC_002505.1	2677001	2678000	0.23
NC_002505.1	2678001	2679000	0
NC_002505.1	2679001	2680000	0
NC_002505.1	2680001	2681000	0
NC_002505.1	2681001	2682000	0
NC_002505.1	2682001	2683000	0
NC_002505.1	2683001	2684000	0
NC_002505.1	2684001	2685000	0
NC_002505.1	2685001	2686000	0
NC_002505.1	2686001	2687000	0
NC_002505.1	2687001	2688000	0
NC_002505.1	2688001	2689000	0
NC_002505.1	2689001	2690000	0
NC_002505.1	2690001	2691000	0
NC_002505.1	2691001	2692000	0
NC_002505.1	2692001	2693000	0
NC_002505.1	2693001	2694000	0
NC_002505.1	2694001	2695000	0
NC_002505.1	2695001	2696000	0
NC_002505.1	2696001	2697000	0
NC_002505.1	2697001	2698000	0
NC_002505.1	2698001	2699000	0
NC_002505.1	2699001	2700000	0
NC_002505.1	2700001	2701000	0
NC_002505.1	2701001	2702000	0
NC_002505.1	2702001	2703000	0
NC_002505.1	2703001	2704000	0
NC_002505.1	2704001	2705000	0
NC_002505.1	2705001	2706000	0
NC_002505.1	2706001	2707000	0
NC_002505.1	2707001	2708000	0
NC_002505.1	2708001	2709000	0
NC_002505.1	2709001	2710000	0
NC_002505.1	2710001	2711000	0
NC_002505.1	2711001	2712000	0
NC_002505.1	2712001	2713000	0
NC_002505.1	2713001	2714000	0
NC_002505.1	2714001	2715000	0
NC_002505.1	2715001	2716000	0
NC_002505.1	2716001	2717000	0
NC_002505.1	2717001	2718000	0
NC_002505.1	2718001	2719000	0
NC_002505.1	2719001	2720000	0
NC_002505.1	2720001	2721000	0
NC_002505.1	2721001	2722000	0
NC_002505.1	2722001	2723000	0
NC_002505.1	2723001	2724000	0
NC_002505.1	2724001	2725000	0
NC_002505.1	2725001	2726000	0
NC_002505.1	2726001	2727000	0
NC_002505.1	2727001	2728000	0
NC_002505.1	2728001	2729000	0
NC_002505.1	2729001	2730000	0
NC_002505.1	2730001	2731000	0
NC_002505.1	2731001	2732000	0
NC_002505.1	2732001	2733000	0
NC_002505.1	2733001	2734000	0
NC_002505.1	2734001	2735000	0
NC_002505.1	2735001	2736000	0
NC_002505.1	2736001	2737000	0
NC_002505.1	2737001	2738000	0
NC_002505.1	2738001	2739000	0
NC_002505.1	2739001	2740000	0
NC_002505.1	2740001	2741000	0
NC_002505.1	2741001	2742000	0
NC_002505.1	2742001	2743000	0
NC_002505.1	2743001	2744000	0
NC_002505.1	2744001	2745000	0
NC_002505.1	2745001	2746000	0
NC_002505.1	2746001	2747000	0
NC_002505.1	2747001	2748000	0
NC_002505.1	2748001	2749000	0
NC_002505.1	2749001	2750000	0
NC_002505.1	2750001	2751000	0
NC_002505.1	2751001	2752000	0.394
NC_002505.1	2752001	2753000	0.478
NC_002505.1	2753001	2754000	0
NC_002505.1	2754001	2755000	0
NC_002505.1	2755001	2756000	0
NC_002505.1	2756001	2757000	0
NC_002505.1	2757001	2758000	0
NC_002505.1	2758001	2759000	0
NC_002505.1	2759001	2760000	0
NC_002505.1	2760001	2761000	0
NC_002505.1	2761001	2762000	0
NC_002505.1	2762001	2763000	0
NC_002505.1	2763001	2764000	0
NC_002505.1	2764001	2765000	0
NC_002505.1	2765001	2766000	0
NC_002505.1	2766001	2767000	0
NC_002505.1	2767001	2768000	0
NC_002505.1	2768001	2769000	0
NC_002505.1	2769001	2770000	0
NC_002505.1	2770001	2771000	0
NC_002505.1	2771001	2772000	0
NC_002505.1	2772001	2773000	0
NC_002505.1	2773001	2774000	0
NC_002505.1	2774001	2775000	0
NC_002505.1	2775001	2776000	0
NC_002505.1	2776001	2777000	0
NC_002505.1	2777001	2778000	0
NC_002505.1	2778001	2779000	0
NC_002505.1	2779001	2780000	0
NC_002505.1	2780001	2781000	0
NC_002505.1	2781001	2782000	0
NC_002505.1	2782001	2783000	0
NC_002505.1	2783001	2784000	0
NC_002505.1	2784001	2785000	0
NC_002505.1	2785001	2786000	0
NC_002505.1	2786001	2787000	0
NC_002505.1	2787001	2788000	0
NC_002505.1	2788001	2789000	0
NC_002505.1	2789001	2790000	0
NC_002505.1	2790001	2791000	0
NC_002505.1	2791001	2792000	0
NC_002505.1	2792001	2793000	0
NC_002505.1	2793001	2794000	0
NC_002505.1	2794001	2795000	0
NC_002505.1	2795001	2796000	0
NC_002505.1	2796001	2797000	0
NC_002505.1	2797001	2798000	0
NC_002505.1	2798001	2799000	0
NC_002505.1	2799001	2800000	0
NC_002505.1	2800001	2801000	0
NC_002505.1	2801001	2802000	0
NC_002505.1	2802001	2803000	0
NC_002505.1	2803001	2804000	0
NC_002505.1	2804001	2805000	0
NC_002505.1	2805001	2806000	0
NC_002505.1	2806001	2807000	0
NC_002505.1	2807001	2808000	0
NC_002505.1	2808001	2809000	0
NC_002505.1	2809001	2810000	0
NC_002505.1	2810001	2811000	0
NC_002505.1	2811001	2812000	0
NC_002505.1	2812001	2813000	0
NC_002505.1	2813001	2814000	0
NC_002505.1	2814001	2815000	0
NC_002505.1	2815001	2816000	0
NC_002505.1	2816001	2817000	0
NC_002505.1	2817001	2818000	0
NC_002505.1	2818001	2819000	0
NC_002505.1	2819001	2820000	0
NC_002505.1	2820001	2821000	0
NC_002505.1	2821001	2822000	0
NC_002505.1	2822001	2823000	0
NC_002505.1	2823001	2824000	0
NC_002505.1	2824001	2825000	0
NC_002505.1	2825001	2826000	0
NC_002505.1	2826001	2827000	0
NC_002505.1	2827001	2828000	0
NC_002505.1	2828001	2829000	0
NC_002505.1	2829001	2830000	0
NC_002505.1	2830001	2831000	0
NC_002505.1	2831001	2832000	0
NC_002505.1	2832001	2833000	0
NC_002505.1	2833001	2834000	0
NC_002505.1	2834001	2835000	0.937
NC_002505.1	2835001	2836000	0
NC_002505.1	2836001	2837000	0
NC_002505.1	2837001	2838000	0
NC_002505.1	2838001	2839000	0
NC_002505.1	2839001	2840000	0
NC_002505.1	2840001	2841000	0
NC_002505.1	2841001	2842000	0.081
NC_002505.1	2842001	2843000	0.575
NC_002505.1	2843001	2844000	0
NC_002505.1	2844001	2845000	0
NC_002505.1	2845001	2846000	0.123
NC_002505.1	2846001	2847000	0.75
NC_002505.1	2847001	2848000	0
NC_002505.1	2848001	2849000	0
NC_002505.1	2849001	2850000	0
NC_002505.1	2850001	2851000	0
NC_002505.1	2851001	2852000	0
NC_002505.1	2852001	2853000	0
NC_002505.1	2853001	2854000	0
NC_002505.1	2854001	2855000	0
NC_002505.1	2855001	2856000	0
NC_002505.1	2856001	2857000	0
NC_002505.1	2857001	2858000	0
NC_002505.1	2858001	2859000	0
NC_002505.1	2859001	2860000	0
NC_002505.1	2860001	2861000	0
NC_002505.1	2861001	2862000	0
NC_002505.1	2862001	2863000	0
NC_002505.1	2863001	2864000	0
NC_002505.1	2864001	2865000	0
NC_002505.1	2865001	2866000	0
NC_002505.1	2866001	2867000	0
NC_002505.1	2867001	2868000	0
NC_002505.1	2868001	2869000	0
NC_002505.1	2869001	2870000	0
NC_002505.1	2870001	2871000	0
NC_002505.1	2871001	2872000	0
NC_002505.1	2872001	2873000	0
NC_002505.1	2873001	2874000	0
NC_002505.1	2874001	2875000	0
NC_002505.1	2875001	2876000	0
NC_002505.1	2876001	2877000	0
NC_002505.1	2877001	2878000	0
NC_002505.1	2878001	2879000	0
NC_002505.1	2879001	2880000	0
NC_002505.1	2880001	2881000	0
NC_002505.1	2881001	2882000	0
NC_002505.1	2882001	2883000	0
NC_002505.1	2883001	2884000	0
NC_002505.1	2884001	2885000	0
NC_002505.1	2885001	2886000	0
NC_002505.1	2886001	2887000	0
NC_002505.1	2887001	2888000	0
NC_002505.1	2888001	2889000	0
NC_002505.1	2889001	2890000	0
NC_002505.1	2890001	2891000	0
NC_002505.1	2891001	2892000	0
NC_002505.1	2892001	2893000	0
NC_002505.1	2893001	2894000	0
NC_002505.1	2894001	2895000	0
NC_002505.1	2895001	2896000	0
NC_002505.1	2896001	2897000	0
NC_002505.1	2897001	2898000	0
NC_002505.1	2898001	2899000	0
NC_002505.1	2899001	2900000	0
NC_002505.1	2900001	2901000	0
NC_002505.1	2901001	2902000	0
NC_002505.1	2902001	2903000	0
NC_002505.1	2903001	2904000	0
NC_002505.1	2904001	2905000	0
NC_002505.1	2905001	2906000	0
NC_002505.1	2906001	2907000	0
NC_002505.1	2907001	2908000	0
NC_002505.1	2908001	2909000	0
NC_002505.1	2909001	2910000	0
NC_002505.1	2910001	2911000	0
NC_002505.1	2911001	2912000	0
NC_002505.1	2912001	2913000	0
NC_002505.1	2913001	2914000	0
NC_002505.1	2914001	2915000	0
NC_002505.1	2915001	2916000	0
NC_002505.1	2916001	2917000	0
NC_002505.1	2917001	2918000	0
NC_002505.1	2918001	2919000	0
NC_002505.1	2919001	2920000	0
NC_002505.1	2920001	2921000	0
NC_002505.1	2921001	2922000	0
NC_002505.1	2922001	2923000	0
NC_002505.1	2923001	2924000	0
NC_002505.1	2924001	2925000	0
NC_002505.1	2925001	2926000	0
NC_002505.1	2926001	2927000	0
NC_002505.1	2927001	2928000	0
NC_002505.1	2928001	2929000	0.077
NC_002505.1	2929001	2930000	0.153
NC_002505.1	2930001	2931000	0
NC_002505.1	2931001	2932000	0
NC_002505.1	2932001	2933000	0
NC_002505.1	2933001	2934000	0
NC_002505.1	2934001	2935000	0.23
NC_002505.1	2935001	2936000	0
NC_002505.1	2936001	2937000	0
NC_002505.1	2937001	2938000	0
NC_002505.1	2938001	2939000	0
NC_002505.1	2939001	2940000	0
NC_002505.1	2940001	2941000	0
NC_002505.1	2941001	2942000	0
NC_002505.1	2942001	2943000	0
NC_002505.1	2943001	2944000	0
NC_002505.1	2944001	2945000	0
NC_002505.1	2945001	2946000	0
NC_002505.1	2946001	2947000	0
NC_002505.1	2947001	2948000	0
NC_002505.1	2948001	2949000	0
NC_002505.1	2949001	2950000	0
NC_002505.1	2950001	2951000	0
NC_002505.1	2951001	2952000	0
NC_002505.1	2952001	2953000	0
NC_002505.1	2953001	2954000	0
NC_002505.1	2954001	2955000	0
NC_002505.1	2955001	2956000	0
NC_002505.1	2956001	2957000	0
NC_002505.1	2957001	2958000	0
NC_002505.1	2958001	2959000	0
NC_002505.1	2959001	2960000	0
NC_002505.1	2960001	2961000	0
NC_002505.1	2961001	2961149	0
NC_002506.1	1	1000	0
NC_002506.1	1001	2000	0
NC_002506.1	2001	3000	0
NC_002506.1	3001	4000	0
NC_002506.1	4001	5000	0
NC_002506.1	5001	6000	0
NC_002506.1	6001	7000	0
NC_002506.1	7001	8000	0
NC_002506.1	8001	9000	0
NC_002506.1	9001	10000	0
NC_002506.1	10001	11000	0
NC_002506.1	11001	12000	0
NC_002506.1	12001	13000	0
NC_002506.1	13001	14000	0
NC_002506.1	14001	15000	0
NC_002506.1	15001	16000	0
NC_002506.1	16001	17000	0
NC_002506.1	17001	18000	0
NC_002506.1	18001	19000	0
NC_002506.1	19001	20000	0
NC_002506.1	20001	21000	0
NC_002506.1	21001	22000	0
NC_002506.1	22001	23000	0
NC_002506.1	23001	24000	0
NC_002506.1	24001	25000	0
NC_002506.1	25001	26000	0
NC_002506.1	26001	27000	0
NC_002506.1	27001	28000	0
NC_002506.1	28001	29000	0
NC_002506.1	29001	30000	0
NC_002506.1	30001	31000	0
NC_002506.1	31001	32000	0
NC_002506.1	32001	33000	0
NC_002506.1	33001	34000	0
NC_002506.1	34001	35000	0
NC_002506.1	35001	36000	0
NC_002506.1	36001	37000	0
NC_002506.1	37001	38000	0
NC_002506.1	38001	39000	0
NC_002506.1	39001	40000	0
NC_002506.1	40001	41000	0
NC_002506.1	41001	42000	0
NC_002506.1	42001	43000	0
NC_002506.1	43001	44000	0
NC_002506.1	44001	45000	0
NC_002506.1	45001	46000	0
NC_002506.1	46001	47000	0
NC_002506.1	47001	48000	0
NC_002506.1	48001	49000	0
NC_002506.1	49001	50000	0
NC_002506.1	50001	51000	0
NC_002506.1	51001	52000	0
NC_002506.1	52001	53000	0
NC_002506.1	53001	54000	0
NC_002506.1	54001	55000	0
NC_002506.1	55001	56000	0
NC_002506.1	56001	57000	0
NC_002506.1	57001	58000	0
NC_002506.1	58001	59000	0
NC_002506.1	59001	60000	0
NC_002506.1	60001	61000	0
NC_002506.1	61001	62000	0
NC_002506.1	62001	63000	0
NC_002506.1	63001	64000	0
NC_002506.1	64001	65000	0
NC_002506.1	65001	66000	0
NC_002506.1	66001	67000	0
NC_002506.1	67001	68000	0
NC_002506.1	68001	69000	0
NC_002506.1	69001	70000	0
NC_002506.1	70001	71000	0
NC_002506.1	71001	72000	0
NC_002506.1	72001	73000	0
NC_002506.1	73001	74000	0
NC_002506.1	74001	75000	0
NC_002506.1	75001	76000	0
NC_002506.1	76001	77000	0
NC_002506.1	77001	78000	0
NC_002506.1	78001	79000	0
NC_002506.1	79001	80000	0
NC_002506.1	80001	81000	0
NC_002506.1	81001	82000	0
NC_002506.1	82001	83000	0
NC_002506.1	83001	84000	0
NC_002506.1	84001	85000	0
NC_002506.1	85001	86000	0
NC_002506.1	86001	87000	0
NC_002506.1	87001	88000	0
NC_002506.1	88001	89000	0
NC_002506.1	89001	90000	0
NC_002506.1	90001	91000	0
NC_002506.1	91001	92000	0
NC_002506.1	92001	93000	0
NC_002506.1	93001	94000	0
NC_002506.1	94001	95000	0
NC_002506.1	95001	96000	0
NC_002506.1	96001	97000	0
NC_002506.1	97001	98000	0
NC_002506.1	98001	99000	0
NC_002506.1	99001	1e+05	0
NC_002506.1	100001	101000	0
NC_002506.1	101001	102000	0
NC_002506.1	102001	103000	0
NC_002506.1	103001	104000	0
NC_002506.1	104001	105000	0
NC_002506.1	105001	106000	0
NC_002506.1	106001	107000	0
NC_002506.1	107001	108000	0
NC_002506.1	108001	109000	0
NC_002506.1	109001	110000	0
NC_002506.1	110001	111000	0
NC_002506.1	111001	112000	0
NC_002506.1	112001	113000	0
NC_002506.1	113001	114000	0
NC_002506.1	114001	115000	0
NC_002506.1	115001	116000	0
NC_002506.1	116001	117000	0
NC_002506.1	117001	118000	0
NC_002506.1	118001	119000	0
NC_002506.1	119001	120000	0
NC_002506.1	120001	121000	0
NC_002506.1	121001	122000	0
NC_002506.1	122001	123000	0
NC_002506.1	123001	124000	0
NC_002506.1	124001	125000	0
NC_002506.1	125001	126000	0
NC_002506.1	126001	127000	0
NC_002506.1	127001	128000	0
NC_002506.1	128001	129000	0
NC_002506.1	129001	130000	0
NC_002506.1	130001	131000	0
NC_002506.1	131001	132000	0
NC_002506.1	132001	133000	0
NC_002506.1	133001	134000	0
NC_002506.1	134001	135000	0
NC_002506.1	135001	136000	0
NC_002506.1	136001	137000	0
NC_002506.1	137001	138000	0.284
NC_002506.1	138001	139000	0
NC_002506.1	139001	140000	0
NC_002506.1	140001	141000	0
NC_002506.1	141001	142000	0
NC_002506.1	142001	143000	0.672
NC_002506.1	143001	144000	0
NC_002506.1	144001	145000	0
NC_002506.1	145001	146000	0
NC_002506.1	146001	147000	0
NC_002506.1	147001	148000	0
NC_002506.1	148001	149000	0
NC_002506.1	149001	150000	0
NC_002506.1	150001	151000	0
NC_002506.1	151001	152000	0
NC_002506.1	152001	153000	0
NC_002506.1	153001	154000	0
NC_002506.1	154001	155000	0
NC_002506.1	155001	156000	0
NC_002506.1	156001	157000	0
NC_002506.1	157001	158000	0
NC_002506.1	158001	159000	0
NC_002506.1	159001	160000	0
NC_002506.1	160001	161000	0
NC_002506.1	161001	162000	0
NC_002506.1	162001	163000	0
NC_002506.1	163001	164000	0
NC_002506.1	164001	165000	0
NC_002506.1	165001	166000	0
NC_002506.1	166001	167000	0
NC_002506.1	167001	168000	0
NC_002506.1	168001	169000	0
NC_002506.1	169001	170000	0
NC_002506.1	170001	171000	0
NC_002506.1	171001	172000	0
NC_002506.1	172001	173000	0
NC_002506.1	173001	174000	0
NC_002506.1	174001	175000	0
NC_002506.1	175001	176000	0
NC_002506.1	176001	177000	0
NC_002506.1	177001	178000	0
NC_002506.1	178001	179000	0
NC_002506.1	179001	180000	0
NC_002506.1	180001	181000	0
NC_002506.1	181001	182000	0.206
NC_002506.1	182001	183000	0
NC_002506.1	183001	184000	0
NC_002506.1	184001	185000	0
NC_002506.1	185001	186000	0
NC_002506.1	186001	187000	0
NC_002506.1	187001	188000	0
NC_002506.1	188001	189000	0
NC_002506.1	189001	190000	0
NC_002506.1	190001	191000	0
NC_002506.1	191001	192000	0
NC_002506.1	192001	193000	0
NC_002506.1	193001	194000	0
NC_002506.1	194001	195000	0
NC_002506.1	195001	196000	0
NC_002506.1	196001	197000	0
NC_002506.1	197001	198000	0
NC_002506.1	198001	199000	0
NC_002506.1	199001	2e+05	0
NC_002506.1	200001	201000	0
NC_002506.1	201001	202000	0
NC_002506.1	202001	203000	0
NC_002506.1	203001	204000	0
NC_002506.1	204001	205000	0
NC_002506.1	205001	206000	0
NC_002506.1	206001	207000	0
NC_002506.1	207001	208000	0
NC_002506.1	208001	209000	0
NC_002506.1	209001	210000	0
NC_002506.1	210001	211000	0
NC_002506.1	211001	212000	0
NC_002506.1	212001	213000	0
NC_002506.1	213001	214000	0
NC_002506.1	214001	215000	0
NC_002506.1	215001	216000	0
NC_002506.1	216001	217000	0
NC_002506.1	217001	218000	0
NC_002506.1	218001	219000	0
NC_002506.1	219001	220000	0
NC_002506.1	220001	221000	0
NC_002506.1	221001	222000	0
NC_002506.1	222001	223000	0
NC_002506.1	223001	224000	0
NC_002506.1	224001	225000	0
NC_002506.1	225001	226000	0
NC_002506.1	226001	227000	0
NC_002506.1	227001	228000	0
NC_002506.1	228001	229000	0
NC_002506.1	229001	230000	0
NC_002506.1	230001	231000	0
NC_002506.1	231001	232000	0
NC_002506.1	232001	233000	0
NC_002506.1	233001	234000	0
NC_002506.1	234001	235000	0
NC_002506.1	235001	236000	0
NC_002506.1	236001	237000	0
NC_002506.1	237001	238000	0
NC_002506.1	238001	239000	0
NC_002506.1	239001	240000	0
NC_002506.1	240001	241000	0
NC_002506.1	241001	242000	0.739
NC_002506.1	242001	243000	0
NC_002506.1	243001	244000	0
NC_002506.1	244001	245000	0
NC_002506.1	245001	246000	0
NC_002506.1	246001	247000	0
NC_002506.1	247001	248000	0
NC_002506.1	248001	249000	0
NC_002506.1	249001	250000	0
NC_002506.1	250001	251000	0
NC_002506.1	251001	252000	0
NC_002506.1	252001	253000	0
NC_002506.1	253001	254000	0
NC_002506.1	254001	255000	0
NC_002506.1	255001	256000	0
NC_002506.1	256001	257000	0
NC_002506.1	257001	258000	0
NC_002506.1	258001	259000	0
NC_002506.1	259001	260000	0
NC_002506.1	260001	261000	0
NC_002506.1	261001	262000	0
NC_002506.1	262001	263000	0
NC_002506.1	263001	264000	0
NC_002506.1	264001	265000	0
NC_002506.1	265001	266000	0
NC_002506.1	266001	267000	0
NC_002506.1	267001	268000	0
NC_002506.1	268001	269000	0
NC_002506.1	269001	270000	0
NC_002506.1	270001	271000	0
